,0,1
0,0.0,0.0909090909091
1,1.0,0.142857142857
2,2.0,0.142857142857
3,3.0,0.142857142857
4,4.0,0.2
5,5.0,0.333333333333
6,6.0,0.333333333333
7,7.0,0.333333333333
8,8.0,0.333333333333
9,9.0,0.333333333333
10,10.0,0.333333333333
11,11.0,0.333333333333
12,12.0,0.333333333333
13,13.0,0.333333333333
14,14.0,0.333333333333
15,15.0,0.333333333333
16,16.0,0.333333333333
17,17.0,0.333333333333
18,18.0,0.333333333333
19,19.0,0.333333333333
20,20.0,0.333333333333
21,21.0,0.333333333333
22,22.0,0.333333333333
23,23.0,0.333333333333
24,24.0,0.333333333333
25,25.0,0.333333333333
26,26.0,0.333333333333
27,27.0,0.333333333333
28,28.0,0.333333333333
29,29.0,0.333333333333
30,30.0,0.333333333333
31,31.0,0.333333333333
32,32.0,0.333333333333
33,33.0,0.333333333333
34,34.0,0.333333333333
35,35.0,0.333333333333
36,36.0,0.333333333333
37,37.0,0.333333333333
38,38.0,0.333333333333
39,39.0,0.333333333333
40,40.0,0.333333333333
41,41.0,0.333333333333
42,42.0,0.333333333333
43,43.0,0.333333333333
44,44.0,0.333333333333
45,45.0,0.333333333333
46,46.0,0.333333333333
47,47.0,0.333333333333
48,48.0,0.333333333333
49,49.0,0.333333333333
50,50.0,0.333333333333
51,51.0,0.333333333333
52,52.0,0.333333333333
53,53.0,0.333333333333
54,54.0,0.333333333333
55,55.0,0.333333333333
56,56.0,0.333333333333
57,57.0,1.0
58,58.0,1.0
59,59.0,1.0
60,60.0,1.0
61,61.0,1.0
62,62.0,1.0
63,63.0,1.0
64,64.0,1.0
65,65.0,1.0
66,66.0,1.0
67,67.0,1.0
68,68.0,1.0
69,69.0,1.0
70,70.0,1.0
71,71.0,1.0
72,72.0,1.0
73,73.0,1.0
74,74.0,1.0
75,75.0,1.0
76,76.0,1.0
77,77.0,1.0
78,78.0,1.0
79,79.0,1.0
80,80.0,1.0
81,81.0,1.0
82,82.0,1.0
83,83.0,1.0
84,84.0,1.0
85,85.0,1.0
86,86.0,1.0
87,87.0,1.0
88,88.0,1.0
89,89.0,1.0
90,90.0,1.0
91,91.0,1.0
92,92.0,1.0
93,93.0,1.0
94,94.0,1.0
95,95.0,1.0
96,96.0,1.0
97,97.0,1.0
98,98.0,1.0
99,99.0,1.0
100,100.0,1.0
101,0.0,0.142857142857
102,1.0,0.142857142857
103,2.0,0.2
104,3.0,0.2
105,4.0,0.2
106,5.0,0.2
107,6.0,0.2
108,7.0,0.2
109,8.0,0.2
110,9.0,0.2
111,10.0,0.2
112,11.0,0.2
113,12.0,0.2
114,13.0,0.2
115,14.0,0.2
116,15.0,0.2
117,16.0,0.2
118,17.0,0.2
119,18.0,0.2
120,19.0,0.2
121,20.0,0.2
122,21.0,0.2
123,22.0,0.2
124,23.0,0.2
125,24.0,0.2
126,25.0,0.2
127,26.0,0.2
128,27.0,0.2
129,28.0,0.2
130,29.0,0.2
131,30.0,0.2
132,31.0,0.333333333333
133,32.0,0.333333333333
134,33.0,0.333333333333
135,34.0,0.333333333333
136,35.0,0.333333333333
137,36.0,0.333333333333
138,37.0,0.333333333333
139,38.0,0.333333333333
140,39.0,0.333333333333
141,40.0,0.333333333333
142,41.0,0.333333333333
143,42.0,0.333333333333
144,43.0,0.333333333333
145,44.0,0.333333333333
146,45.0,0.333333333333
147,46.0,0.333333333333
148,47.0,0.333333333333
149,48.0,0.333333333333
150,49.0,0.333333333333
151,50.0,0.333333333333
152,51.0,0.333333333333
153,52.0,0.333333333333
154,53.0,0.333333333333
155,54.0,0.333333333333
156,55.0,0.333333333333
157,56.0,0.333333333333
158,57.0,0.333333333333
159,58.0,0.333333333333
160,59.0,0.333333333333
161,60.0,0.333333333333
162,61.0,0.333333333333
163,62.0,0.333333333333
164,63.0,0.333333333333
165,64.0,0.333333333333
166,65.0,0.333333333333
167,66.0,0.333333333333
168,67.0,0.333333333333
169,68.0,0.333333333333
170,69.0,0.333333333333
171,70.0,0.333333333333
172,71.0,0.333333333333
173,72.0,0.333333333333
174,73.0,0.333333333333
175,74.0,0.333333333333
